Time_submitted,Review,Rating,Total_thumbsup
7/7/2022 17:05,App will not load just flashing Spotify symbol and no customer support to fix it. I've had it since Google music stopped 2 years ago. I've loved Spotify since but for the past week the app won't load. I've uninstalled and installed 90 times but still won't load. Spotify needs custom service and support. You don't value our money or membership if you can't provide that much,1,1
7/7/2022 16:59,"A little pricey, but am enjoying it....",5,0
7/7/2022 16:44,Works fine most of the time,4,17
7/7/2022 16:40,Nice app for music,5,0
7/7/2022 16:37,It's the best music browser,5,0
7/7/2022 16:33,"it is a great app but it has a skip limit time now and it does not have the shuffle button anymore it does it automatically and if I click on a song it takes me to a different song that is not the one I chose, I will like to listen to my playlist in pieces 😤",3,0
7/7/2022 16:28,Number 1 aap in all music apps,5,0
7/7/2022 16:27,"It's a good app, but I don't like how you have to get premium to unshuffle your playlists.",3,0
7/7/2022 16:24,Love the app when it's working. I'm paying 10 bucks a month for something to crash every 15 min and I've been waiting for over a month for it to be fixed and it's not the app timer cause I checked. If it's not fixed soon I'll find and pay for another service cause dealing with this for 10 hours a day while I'm at work is ridiculous.,2,0
7/7/2022 16:20,"Worst designed app I've ever used. Takes ages to load downloaded content, or to download content at all. Every page seems to take way too long to load. Get any other player.",1,1
7/7/2022 16:20,Great and easy to find your music.,5,0
7/7/2022 16:19,Best music app no issues or any bugs,5,0
7/7/2022 16:13,"Great when it works, but crashes 30% of the time I try to use it, need to restart my phone just to get it to work again.",2,0
7/7/2022 16:09,I love it soo 😍💕much it feel very relief when you 😌listen music But only problem is the adds,5,0
7/7/2022 16:08,Fantastic and free!,5,0
7/7/2022 16:07,"I've seen worse UI and UX work on other apps, but not many.",2,0
7/7/2022 16:06,"The app start to crash very often, at this point it doesn't start anymore.",3,0
7/7/2022 16:01,Great music application 👌,5,0
7/7/2022 16:00,Best music app ever ❣❣❣,5,0
7/7/2022 15:57,"Premium user for 7 years but the app just does not work anymore! The play button is missing, and the app just stops working every 30 seconds when on mobile data!! What am I even paying for at this point? Even when the songs are downloaded and I am ""offline""!! And you can't speak with a human about these issues, there is no telephone number!! Soooooo disappointed 😞. Im also looking into other music options now",1,0
7/7/2022 15:57,I love Spotify! Not only for music but I listen to podcasts before I go to bed each night. It helps me drift off to sleep 😴,5,0
7/7/2022 15:54,The app is great. The experience so far has been top notch. Keep it up Spotify!,5,0
7/7/2022 15:53,The app is good only if you purchase premium.,5,0
7/7/2022 15:48,It's won't shuffle the songs I have in my library or my liked songs. Since the update it won't shuffle the songs.,2,2
7/7/2022 15:48,"I love Spotify, but I've been having trouble using it since an Android update from a few days ago (I have a Samsung A50). I can't access any kind of media, whether it be albums, playlists, podcasts. All the songs have disappeared, but I still can see that the playlists (and so on) exists. Please fix this bug!!",4,2
7/7/2022 15:44,It's really nice as you can make your own playlists but it doesn't show songs by its self. You need to search them and then add them all one by one.,4,0
7/7/2022 15:43,"*UPDATE* Still no response re my emails. So disappointed. Time to cancel services I think. The status band from the bottom of the screen is gone. I can't pause, skip forward or back etc and it makes navigating the app frustratingly difficult. I have emailed a help request twice now with no response. I've uninstalled and reinstalled. I've logged out and back in. Still nothing. For an app I pay a premium price for I would think somebody would interested in resolving the issue.",1,210
7/7/2022 15:42,Easy to navigate App with all your fav tunes,5,0
7/7/2022 15:40,HiFi promised by the end of 2021 yet still not available. All competitors have HiRes music and most have spacial audio. Spotify is so far behind the competition at this point. Can't wait to cancel.,1,0
7/7/2022 15:40,Never needed to look anywhere else for a specific song.,5,0
7/7/2022 15:39,Hlo Sir I am Spotify user sir I request your premium plan on payment method in play store i requested you pls open the service in play store payment pls i humble request,1,0
7/7/2022 15:39,"Spotify has become smoother since my last review, so I have to clear the app out of history a lot less. I'm not a big fan of the new plus button in the bottom right corner. I don't need to make a new playlist so often that a dedicated spot in the menu is necessary and I don't make podcasts at all. This button is functionally pointless for me and moved the other buttons that I used slightly to the left. Overall, still a great app. I'm just nitpicking the constant changes to the UI.",4,147
7/7/2022 15:36,Constant problems with this app for 2 straight years. All that money and can't put out a good app that simply works...,1,0
7/7/2022 15:34,Great music. Easy to navigate.,5,0
7/7/2022 15:31,"I've had Spotify paid subscription for years and love the app, but ever since the last update it randomly stops showing the song that is playing as well as pause stop next etc and the only way to see it again is to reboot my device. Could you please look and fix this?",5,0
7/7/2022 15:26,"First of all i have it for like 1year now and it super works but rights now It didn't let me in i tried to uninstall it but it still didn't, pls fix this",3,0
7/7/2022 15:24,"Since you've updated this app, it no longer connects to the dedicated Spotify app on my Pioneer Head unit, only through the phones Bluetooth. This has been proven by people uninstalling and reinstalling an older version though an apk install. Please fix. Zero interest from Spotify brings this down to one star due to lack of any customer service.",1,2
7/7/2022 15:24,There is no option to download single song. Download is available for full album Only. So add icon to download one by one song.,1,0
7/7/2022 15:24,"I love it.... I will recommed this app for everyone to use♡ i loved the most is that it shows lyrics in every single song and it it has a really few adds, you all guys know how irritating the adds are😢but you will not face that problem in spotify👍👍👍I loved your application.",5,0
7/7/2022 15:23,After using Spotify premium for 3 months it's nice but if you don't pay for it you will have a hell of a time doing anything on the app.,1,3
7/7/2022 15:22,"Do not buy premium. You still get ads for podcasts. It is not the podcasts' ads, they are supplemental ads that go straight to spotify. On top of that, they have overoptimized this just like every other app. Convenient to switch from car play to non car play, only problem is the floating button is placed right over the play button for a song or album. These overlooked problems are everywhere. Buttons on top of buttons, settings not saving, network not updating. I cant justify $9.99/month anymore",1,1
7/7/2022 15:18,"Spotify is a nice app and I like it very much but all of a sudden the songs in my playlist aren't visible and there are only names of the songs. I can't order the songs in the way that I want and I can't see what song is next. I deleted Spotify and installed it again but it didn't work, I also cleared chache but that still did nothing.",2,0
7/7/2022 15:17,"I have to uninstall and reinstall this app every few days. Podcasts just randomly stop playing, even if I've downloaded them. Annoying.",1,0
7/7/2022 15:17,It always tells me I am offline. I know I'm not because all my other apps work fine.,1,0
7/7/2022 15:16,Good sound music any thing you want to listen to,5,0
7/7/2022 15:15,Awful app and service. No longer paying for premium as spotify simply does not work!,1,40
7/7/2022 15:12,Excellent. Enjoying Spotify on phone & in car very much!,5,0
7/7/2022 15:12,"Terrible really. Slow to load menus, searches, library. Sometimes it wont even load my saved songs for minutes forcing me to restart the app. Even worse if it's in offline mode. Often just stops playing randomly and has to be reset to work again. Terrible app",1,0
7/7/2022 15:12,Whenever I randomly open the app (randomly) it just keeps stopping and I don't know why tap on a podcast another song starts playing.... It's not that my phone lags or something else but no my phone is brand new and about about my connection then I really have a very strong connection.... I uninstalled and reinstalled it but still same problem. It was making me sick.... I really hope that the developers see this issue and fix it..,3,4
7/7/2022 15:12,I've always liked Spotify and how it adjusts to my music tastes and changes. The sele tion of available artists and songs is also awesome.,5,0
7/7/2022 15:11,"I love this app. It helps alot and you get anything you want du music, Motivations I mean every kind of song.",5,0
7/7/2022 15:10,Since one and half hour i cant open app. it's not opening. why?,1,1
7/7/2022 15:07,"Yaa...this is app is very nicee.. It's feature are like fantastic.😊 In it have all type of songs like remix , any trending song , edited song , any other song. In that app you can make lot of playlists without any lag. I like this app and you should be download this app. And after downloading this app don't forgetting to ""Rate"" this application. Okay.... ; /",5,0
7/7/2022 15:07,"Love Spotify, couldn't imagine my life without it...:)",5,0
7/7/2022 15:05,Had a login on my Spotify so I changed the password and logged out of all accounts and it let me log back in on my laptop but for some reason it's just stuck on the logo screen on my phone and a lot of other people have that problem if they log out. Not really sure what to do. I uninstalled it and restarted my phone and it didn't work either.,1,0
7/7/2022 15:04,Best music streaming app hands down,5,0
7/7/2022 15:00,This app is the best music app I have ever used.,5,0
7/7/2022 14:54,This spotify music touches the very thougth in mind . A true experince to listen.,5,0
7/7/2022 14:53,"Absolutely perfect except for the fact that (without Premium) I can only replay songs from my personal playlists on my tablet. However, I can replay my songs that are on my daily mixes ;) Recently, however, Spotify has been messing with my phone. I know it is spotify because when I uninstall it, the stuff stops. Spotify, please stop pausing and skipping my music, stop pausing my YouTube videos and not letting me play them. Stop playing your music at random times when the app isn't even open.",3,1
7/7/2022 14:51,Great content! Drops out sometimes or turns off for unknown reason.. but great free app!,5,0
7/7/2022 14:48,Bad. For some strange reason my app is not working. I switched to premium and now the app just starts and shuts. Don't know if this issue is connected with my mobile or otherwise. Looking forward to hear from the technical team of Spotify thanks..,1,1
7/7/2022 14:47,Best music app on the market,5,0
7/7/2022 14:46,App crashes constantly,1,0
7/7/2022 14:44,"It is great, and although there are still things to improve you can see they hear the user and improve what they need.",5,0
7/7/2022 14:41,I love music and i like the variety of music and songs arranged. I love to listen to all the podcasts,5,0
7/7/2022 14:37,All good but ads are come in every 15 min,4,0
7/7/2022 14:34,Usually my go-to app for music but it won't stay open on my pixel 6. I've had to reinstall twice in 2 days.,2,0
7/7/2022 14:30,Great so far easy to use .like the new music that it suggests not everyone likes this feature. But love being able to listen to music,4,0
7/7/2022 14:28,"I have purchased premium subscription to avoid ""ads"" but no use,waste of money,I am frustrated by ads....please don't waste ur money.....developers make improvement...other wise no use",1,0
7/7/2022 14:26,I'm a premium user and can say this app is so buggy it's insane while listening to podcasts they constantly restart and i have to try and figure out where I left off because when it does restart it also marks the entire podcast as played so you have no clue where you left off on top of that since the new update i can't access what is actually playing on the app at all it doesn't even say I'm listening to anything and I'm unable to pause unless i close the app fix it I'm sick of paying for broken,1,1
7/7/2022 14:25,All of my favorite podcasts from all aspects of my recreational life to my professional life in one place.,5,0
7/7/2022 14:20,"Navigating Podcasts is such a hassle. You scroll down a podcast, find a podcast and add it to your playlist. Then it goes right to the top. So you have to scroll down again.",3,0
7/7/2022 14:18,The amount of Ads after listening to 15 minutes of music is getting frustrating. I'm a free user but I feel like I'm bombarded with ads.,3,0
7/7/2022 14:13,Very nice app for music lover,5,0
7/7/2022 14:12,great collection of music,5,0
7/7/2022 14:11,"Love it! ❤ i can find all of my music, podcasts, meditations in one place.",5,0
7/7/2022 14:11,The whole package is great. I would recommend this app to everyone,5,0
7/7/2022 14:11,"why did the shuffle option change when you listen one of your playlists ? it just sucks, the same songs play on repeat and you juste have to skip them MULTIPLE TIMES when you could just skip them once before, and just go on with your 45h of songs. Also the linked songs in the radio are the same that are already in my playlists, yeah I like them but what I wanted was discover new ones... and if you want to remove them from radio because you already know them it just delete them from your playlist",2,0
7/7/2022 14:03,"couldve been a good app if it werent so restricting. its decent in windows, but in mobile? god, this app is the worst. too much lag, needs premium for everything, and plays random songs you dont put in your playlist. you cant loop a song in mobile either.",2,0
7/7/2022 14:02,Great streaming app I use it everyday...🤙🤙🤙👍👍💯💯,5,0
7/7/2022 14:01,I didn't like/ I don't like the automatic update! & now (without premium) how to one song on repeat?! This new update/new version 8.7.44.968 is Sucks!😡,2,0
7/7/2022 14:00,Terrible app. Can't even play the song you want. When I click a song it plays something entirely different. You can't do anything about it unless you have premium or you use a computer,1,0
7/7/2022 14:00,"Hi, I updated my app to the lastest version but I still have problems on lyric sharing. Can't seem to find the button on it even after restarting my phone or clearing the data of the app itself. It would be great if you could help me on this one. Thank you!",4,0
7/7/2022 14:00,"☹️☹️☹️ Spotify is an amaazing app.. knowing tht.. i went for d premium.. but even aftr the payment, it is still not showing premium n still i get ads .. if anybody cud help.. pls do☹️",5,0
7/7/2022 13:55,Really good music easy to use,5,0
7/7/2022 13:50,"7/7/22 - The app had been working fine for a while, but is now suffering from the Samsung/Android issue. The playing now bar doesn't show up and the app stops playing randomly in the middle of songs and podcasts. 1/13/21 ‐ I've been using Spotify for about a year now (with a paid account) but recently the app has stopped playing anything. Will definitely cancel my service and uninstall if it continues.",2,3
7/7/2022 13:47,Music = Freshness This is the Great Music listening App.. And guys seriously experience is great...,5,0
7/7/2022 13:43,"Have been using this streaming platform for years, and I just now decided to rate it. It's everything and more! It's interactive and can be very personal. 5/5 for sure!",5,0
7/7/2022 13:43,Great app for listening to all your favorite songs plus finding new ones but there is always room for improvements.,4,0
7/7/2022 13:42,"Used to work great until the last update. Now their is no option to pause or resume music or podcast. The only way to pause is to completely close the app. This really sucks Spotify, as a premium customer I should have an option to pause not close the entire app. Please fix this!!!!",1,4
7/7/2022 13:41,It's annoying when it crashes suddenly. Not that frequent but often enough to be annoying.,3,0
7/7/2022 13:34,The best music service in the universe!!! 97 custom playlists and counting. Downloaded music is amazing. You customer service is the best. Nobody can match Spotify.,5,0
7/7/2022 13:34,"This software is really terrible. I can't get rid of the ""currently playing"" item and I can't get the sort to play podcasts starting at season 1 episode 1. How in the world can sucg basic software be so bad.",1,0
7/7/2022 13:27,I don't know what happened but I can't see the songs that I added in my play lists but in my liked songs I can see them. I'm hoping it could be fixed or it's just my problem? But this app is awesome 5 stars:)),5,0
7/7/2022 13:26,can't open the app suddenly. I tried uninstalling it but it's the same after reinstalling again.. I'm stuck at the logo.,1,1
7/7/2022 13:22,"Every every song I look for is there....,. Still haven't found a song that isn't on there",5,0
7/7/2022 13:08,Too much ads,5,0
7/7/2022 13:07,"Someone already mentioned it but I'd like to say it as well, the dots thing at the right side of the searched song seems to be removed, it was very easy to add songs in playlist that way but now u have to play them before adding, not very important but just wish it wasn't removed•́ ‿ ,•̀",4,0
7/7/2022 13:07,There's a glitch. I have to Uninstall and install the app. Sometimes when I press play. The player doesn't show,3,1
7/7/2022 13:07,I love using it but damn I can't freely pick songs that i want to listen without shuffeling So it makes me frustrated. 😐,3,0
7/7/2022 13:07,After last update i can't forward podcasts via Bluetooth or on mobile app,2,0
7/7/2022 13:05,Here at Spotify u can make a world u want where u can feel ur self without any hassle,5,0
7/7/2022 13:03,Haven't been using long enough for 5 stars. Am happy so far. Still figuring stuff out.,4,0
7/7/2022 13:02,Best music app ever!!!,5,0
7/7/2022 13:00,In the new update i am not able to add songs to the queue.,4,0
7/7/2022 12:59,"I can longer have my Spotify play on my phone if I have it open on my computer, I have to close the app on my computer or else it will just kick me off the app on my phone",3,0
7/7/2022 12:59,Spotify does what I always wanted You tube to figure out.,5,0
7/7/2022 12:59,Spotify continues to play my music or podcast but won't show the media bar to pause play or skip my songs,3,1
7/7/2022 12:57,I love Spotify.,5,0
7/7/2022 12:57,Best music app suggest this app to save battery life and stream or listen to downloadable music. Not a free music platform. But the music suggestions and logarithm world class!,5,0
7/7/2022 12:56,"Poor, music stops randomly , bar dissapears, what's going on??? Think it's time to look at rivals",1,2
7/7/2022 12:54,"Since last update the queue system is broken only lets you add one song to a queue and will frequently bug out and hide controls for currently playing podcasts and makes it impossible to pause it from the app. I dont know how you managed to ruin your qrues system more the YouTube music buy this is embarrassing, if this isn't fixed by next billing date I'll be forced to move platforms so that I can actually listen to my music and podcasts",1,1
7/7/2022 12:54,"All the music I need, easy to access and organize an extensive library.",5,0
7/7/2022 12:54,"For more than a week now i an unable tobdownload Spotify app on my Samsung A51. I have been in touch with the technical department and have done all the measures one can perform to fix the issue like deleting data n cache, clearing up storage and memory uninstall and reinstall thousands of time. Spotify could not rectify the issue at all and then wanted me to participate in their service suvey.....rubbing salt over wounds...Its not free, i am paying for their service...feel cheated by spotify",1,1
7/7/2022 12:51,You podcast experience sucks please fix it and don't put adds on an app that I pay for,1,0
7/7/2022 12:49,"I can't even load the app anymore. I have a gig of free storage, so that's not it. I have had this problem for the past 3 weeks on or off wi-fi.",1,2
7/7/2022 12:48,"Can not back to the previous song and when try to back the latest song is play, bad experience.",1,0
7/7/2022 12:47,Dear Spotify Developer your awesome guys 💓💯... you are Algorithms make my days beautiful. Every day 5 to 7 hours i am enjoy music & podcast . I kindly request one things pls add podcast down people opinions or comments Aption add to podcast setion.,5,0
7/7/2022 12:46,"Whenever I try to play or choose a song, the ones who show up are different I'd like to get that fixed.",1,0
7/7/2022 12:43,It's a very good app for music. .,5,0
7/7/2022 12:42,The app doesn't work.When i open app i see just spotify logo and it doesn't go,3,0
7/7/2022 12:41,"overall, it's okay. it's just that, i hope spotify allow us to change our username :)) i do have/want to have spotify mutuals & it's a hassle without having our own username ,, hope next updates u'll have it already ^^",4,0
7/7/2022 12:33,"Unless you plan on getting a subscription, don't bother. I had to listen to 2 minutes worth of ads after every 3 songs.",2,0
7/7/2022 12:33,Trash podcast player. Crashed constantly mid podcast and have to close app and restart to try and finish listening. Garbage plain and simple.,1,1
7/7/2022 12:33,Good probably but like without paying we can't download songs and if we are traveling especially music lovers it wouldn't come offline,5,0
7/7/2022 12:31,Nice app! It will be great if it have a korean romanization to all korean songs so I can sing along with it 😊,4,0
7/7/2022 12:24,"Been using it for years, it's always been buggy and has gotten much worse lately. Quits playing in the middle of songs. Quits playing in the middle of podcasts. Doesn't realize it's currently playing a song or podcast. The podcast library and list are so inferior, no reasonable sorting algorithms or ability to manually put your podcasts in order. Yes, I'm even a paid subscriber with a family plan 🤦‍♂️",3,1
